0, 0
4, 0
8, 0
12, 0
16, 0
20, 0
24, 0
28, 0
32, 0
36, 0
40, 0
44, 0
48, 0
52, 0
56, 0
56, 0
59.97338661590123, 0.39866844317516836
63.78836684617301, 1.578780119942298
67.29284946790071, 3.4932877018064374
70.34712181799046, 6.0658658130566945
72.82941969615793, 9.19395388263721
74.64078171934453, 12.752844910466532
75.7089945997692, 16.60065714199519
80, 20.584073464102072
80, 24.584073464102072
80, 28.584073464102072
80, 32.584073464102076
80, 36.584073464102076
80, 40.584073464102076
80, 44.584073464102076
80, 48.584073464102076
80, 52.584073464102076
80, 56.584073464102076
80, 60.584073464102076
80, 64.58407346410208
80, 68.58407346410208
80, 72.58407346410208
80, 76.58407346410208
79.9914720608301, 80.58399044602578
79.47695261756391, 84.54404189386175
78.18594853651362, 88.32293673094286
76.1699280763918, 91.77002234510692
73.50926361102302, 94.74787431082491
70.31002743642928, 97.13777506737895
66.6997630031181, 98.84444681337317
62.82240016119733, 99.79984993200891
58.831853071795855, 100
54.831853071795855, 100
50.831853071795855, 100
46.831853071795855, 100
42.831853071795855, 100
38.831853071795855, 100
34.831853071795855, 100
30.831853071795855, 100
26.831853071795855, 100
22.831853071795855, 100
18.831853071795855, 100
14.831853071795855, 100
10.831853071795855, 100
6.831853071795855, 100
2.831853071795855, 100
-1.1674828685516079, 99.96589551589506
-5.110822040536637, 99.33596385158921
-8.850408865897057, 97.93516832668294
-12.237157818854392, 95.81935423828833
-15.136049906158576, 93.07287241727222
-17.431515448271767, 89.80521642681398
-19.032041477790322, 86.14665739956838
-19.87382007266929, 82.24305053870108
-20, 78.24777960769379
-20, 74.24777960769379
-20, 70.24777960769379
-20, 66.24777960769379
-20, 62.247779607693786
-20, 58.247779607693786
-20, 54.247779607693786
-20, 50.247779607693786
-20, 46.247779607693786
-20, 42.247779607693786
-20, 38.247779607693786
-20, 34.247779607693786
-20, 30.247779607693786
-20, 26.247779607693786
-20, 22.247779607693786
-19.92329217671681, 18.250020331211058
-19.178485493262766, 14.326756290735466
-17.66909311440306, 10.629666573992452
-15.45528975111974, 7.306142481147301
-12.625332757446419, 4.488682429794997
-9.292043588275133, 2.289609661173614
-5.588309963978505, 0.7965942669926775
-1.6617880563499154, 0.06915805953564913
